logFC,AveExpr,t,P.Value,adj.P.Val,B,count,sca.t,sca.P.Value,sca.adj.pval,uniprot_id,gene,protein,description
0.5571688181586438,18.18683746022571,4.242415828194996,8.369479115512542e-5,0.1509605498243376,1.2797208574244605,6,4.245528865143132,8.209126101700213e-5,0.14110128189498905,P00492,HPRT1,HPRT_HUMAN,Hypoxanthine-guanine phosphoribosyltransferase
0.6484743349598645,17.586233480393023,4.106860600045554,1.421474103807322e-4,0.1509605498243376,0.8152716098995443,9,4.124736000850304,1.3286373059791812e-4,0.14110128189498905,Q16658,FSCN1,FSCN1_HUMAN,Fascin
0.5427775731221374,24.146264035928052,3.7090310691402864,4.463519154189033e-4,0.15893574756990547,-0.13249522908774658,17,3.731467523776955,4.13088242798398e-4,0.16035464912804748,Q13557,CAMK2D,KCC2D_HUMAN,Calcium/calmodulin-dependent protein kinase type II subunit delta
-0.5736107153976384,19.025074750703876,-3.6981804542076895,5.9889179909477e-4,0.15893574756990547,-0.37560677784470364,9,-3.716849220391567,5.613174119135893e-4,0.16035464912804748,P12429,ANXA3,ANXA3_HUMAN,Annexin A3
-0.47989988235970316,16.549220645843313,-3.7083377943347666,5.402945774243987e-4,0.15893574756990547,-0.2863361844090102,4,-3.6892184881109413,5.686431069036464e-4,0.16035464912804748,Q99447,PCYT2,PCY2_HUMAN,Ethanolamine-phosphate cytidylyltransferase
0.4003166268095306,17.37481487458418,3.649142165049668,6.809881138430354e-4,0.15893574756990547,-0.46691894315367044,13,3.682729187613584,6.106176037225589e-4,0.16035464912804748,P46940,IQGAP1,IQGA1_HUMAN,Ras GTPase-activating-like protein IQGAP1
0.47279147082084094,17.037430748592328,3.616361828927329,6.338303470744333e-4,0.15893574756990547,-0.4321144511107873,4,3.6014970449130126,6.606815233663209e-4,0.16035464912804748,Q07960,ARHGAP1,RHG01_HUMAN,Rho GTPase-activating protein 1
-0.4738724652885349,15.721319819838142,-3.7351292369890072,5.71072119020776e-4,0.15893574756990547,-0.3124702001026938,2,-3.6786255616271313,6.682770877546127e-4,0.16035464912804748,Q9ULP9,TBC1D24,TBC24_HUMAN,TBC1 domain family member 24
-0.36249853409486477,18.03540788880913,-3.534014859892982,7.869376257012549e-4,0.15893574756990547,-0.6053252483671265,20,-3.5654709093353723,7.097481181991513e-4,0.16035464912804748,Q9Y4G6,TLN2,TLN2_HUMAN,Talin-2
1.720671511179983,20.6080126953356,3.545249836885884,8.286305854279872e-4,0.15893574756990547,-0.7041325138500136,10,3.5605016079675007,7.864077581814122e-4,0.16035464912804748,Q13203,MYBPH,MYBPH_HUMAN,Myosin-binding protein H
-0.31422918891259854,21.601725068589715,-3.5480928907997247,7.458100586971242e-4,0.15893574756990547,-0.5616236355754509,3,-3.4911295081598896,8.882377306979864e-4,0.16035464912804748,Q14714,SSPN,SSPN_HUMAN,Sarcospan
-0.4299556151643067,17.94030110729954,-3.4671491340178298,0.001028043261318923,0.15893574756990547,-0.8208121832749313,8,-3.478357155016658,9.887041431468682e-4,0.16035464912804748,Q8WXH0,SYNE2,SYNE2_HUMAN,Nesprin-2
-0.4795066413604303,20.204464998002695,-3.4919727347982885,9.987351575864811e-4,0.15893574756990547,-0.7950424730054735,2,-3.4582805251752076,0.0010993313255847023,0.16035464912804748,O43760,SYNGR2,SNG2_HUMAN,Synaptogyrin-2
-0.7393890882703822,22.986692350984587,-3.4254916965225837,0.0011224275958326658,0.15893574756990547,-0.8989458500827094,4,-3.4293333664551895,0.0011047756113660794,0.16035464912804748,Q15746,MYLK,MYLK_HUMAN,"Myosin light chain kinase, smooth muscle"
0.6073885322651034,15.94578915748622,3.5495444404429723,0.0010694121106694483,0.15893574756990547,-0.8861146531887272,3,3.525745855501215,0.0011324480870624823,0.16035464912804748,Q9H4G4,GLIPR2,GAPR1_HUMAN,Golgi-associated plant pathogenesis-related protein 1
