logFC,AveExpr,t,P.Value,adj.P.Val,B,count,sca.t,sca.P.Value,sca.adj.pval,uniprot_id,gene,protein,description
0.44492402306028467,21.353978593683202,5.949482108197625,1.351683339820442e-7,2.698370977063876e-4,7.31839432030262,112,5.841884342621198,2.0114809386145582e-7,2.3121058346438364e-4,Q14204,DYNC1H1,DYHC1_HUMAN,Cytoplasmic dynein 1 heavy chain 1
0.49489887823031964,24.14097291286292,5.76517832581044,2.7598534738524676e-7,2.698370977063876e-4,6.65391995884791,30,5.820145022167831,2.1884579599089792e-7,2.3121058346438364e-4,P26038,MSN,MOES_HUMAN,Moesin
-0.9314432954010137,14.748514100716154,-6.063407650463735,3.831099352196701e-7,2.698370977063876e-4,5.941835822465446,2,-5.907598918076809,6.107445120929273e-7,4.301677180174518e-4,Q9NP77,SSU72,SSU72_HUMAN,RNA polymerase II subunit A C-terminal domain phosphatase SSU72
0.516446085754211,21.90491334544869,5.352127935768843,1.337124961970792e-6,7.063362611610709e-4,5.186079516219543,18,5.400236626345629,1.0971754827135997e-6,5.79582948743459e-4,P26640,VARS1,SYVC_HUMAN,Valine--tRNA ligase
0.5573524854921814,18.917943866032836,5.2292262662949485,2.123843222242327e-6,8.975361457196075e-4,4.7560866898031335,8,5.243563649004155,1.983802649479794e-6,8.383549996701609e-4,O76003,GLRX3,GLRX3_HUMAN,Glutaredoxin-3
0.4038375104035197,24.85171782162576,5.068686346894923,3.866140762579624e-6,0.0011591055314566128,4.199826629092019,18,5.127125474834872,3.0693748452177793e-6,9.683783757325866e-4,P40227,CCT6A,TCPZ_HUMAN,T-complex protein 1 subunit zeta
1.2554988798301991,22.308333319790158,5.107982706707326,3.5517893622158636e-6,0.0011591055314566128,4.282226448436693,21,5.131727227822134,3.208068447765313e-6,9.683783757325866e-4,P30837,ALDH1B1,AL1B1_HUMAN,"Aldehyde dehydrogenase X, mitochondrial"
1.209204260753193,22.843784214116045,5.002653104733489,4.937032552347144e-6,0.0011591055314566128,3.9729358457104222,3,5.008005256390371,4.7801010710311915e-6,0.0011421931427251586,Q99584,S100A13,S10AD_HUMAN,Protein S100-A13
0.4924013194922985,22.82946808054299,5.038279904569525,4.454713670018113e-6,0.0011591055314566128,4.070797341142803,4,4.996413501370882,5.1309285941661595e-6,0.0011421931427251586,P62280,RPS11,RS11_HUMAN,40S ribosomal protein S11
1.08168039991493,23.6338634349084,4.96477366389054,5.6774643047962105e-6,0.0011996482076034394,3.843310483583357,5,4.974760413630826,5.405552024255365e-6,0.0011421931427251586,P26447,S100A4,S10A4_HUMAN,Protein S100-A4
0.6285372821385025,23.215475227987717,4.888756641496206,7.506419256726891e-6,0.0014419148990421746,3.584379338385789,20,4.921398024470833,6.580897275297412e-6,0.0012641305402457666,Q9NSD9,FARSB,SYFB_HUMAN,Phenylalanine--tRNA ligase beta subunit
-0.719498118367369,22.63287152469481,-4.838046162695306,9.035373385099981e-6,0.0015909786635596886,3.4125683376485707,4,-4.831400461690802,9.153849723379272e-6,0.0015059999618495781,P07305,H1-0,H10_HUMAN,Histone H1.0
0.3948178288382813,21.599951295308166,4.782073411665958,1.107745630656668e-5,0.0017436083295704241,3.223812157249668,14,4.828082099868689,9.265499055392577e-6,0.0015059999618495781,Q06323,PSME1,PSME1_HUMAN,Proteasome activator complex subunit 1
0.3791991855512684,20.043801565199043,4.746063965193657,1.2622899997822022e-5,0.0017781458463598623,3.1028807389612307,12,4.784929294224958,1.0844473379397362e-5,0.0015750185979768194,Q13409,DYNC1I2,DC1I2_HUMAN,Cytoplasmic dynein 1 intermediate chain 2
-0.491786766905971,19.64348364770249,-4.770506594763239,1.1552539807849474e-5,0.0017436083295704241,3.1849236043059754,7,-4.77653301880909,1.1180917638264216e-5,0.0015750185979768194,Q5JWF2,GNAS,GNAS1_HUMAN,Guanine nucleotide-binding protein G(s) subunit alpha isoforms XLas
0.6540919379309003,16.888916103351214,4.746662920162035,1.513333804746381e-5,0.0019985464558931894,2.955939085422729,8,4.762208116528113,1.414561884367435e-5,0.0018681057885427438,Q9Y6G9,DYNC1LI1,DC1L1_HUMAN,Cytoplasmic dynein 1 light intermediate chain 1
0.2696330487071066,22.128333160330428,4.563359133253437,2.4336718054522355e-5,0.002856860291622541,2.495659818570779,21,4.647245135704322,1.7849031175348427e-5,0.002218529580794778,P48643,CCT5,TCPE_HUMAN,T-complex protein 1 subunit epsilon
